# Logfile created on 2026-03-31 18:27:58 +0200 by logger.rb/v1.5.3
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_drw has 331012 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_pin has 1918 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_mask has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_filler has 1636 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_nofill has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_slit has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_text has 1467 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_opc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_noqrc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_res has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_iprobe has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal3_diffprb has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : nwell_drw has 93113 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : nwell_pin has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : nbulay_drw has 1974 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : nbulay_pin has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : nbulay_block has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : emwind_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : emwind_opc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : deepco_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : deepco_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : mim_drw has 176 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : edgeseal_drw has 24 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : edgeseal_bound has 1 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : substrate_drw has 6577 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : substrate_text has 0 polygons
